Year,Month,State,Thousand Dollars,Megawatthours,Cents/kWh,mkwh,Year_Month
2017,5,GA,386304,3895113,9.92,3895.0,2017.5
2017,5,HI,69049,262399,26.31,262.0,2017.5
2017,5,IA,85491,923154,9.26,923.0,2017.5
2017,5,ID,39233,505683,7.76,506.0,2017.5
2017,5,IL,375908,3991584,9.42,3992.0,2017.5
2017,5,IN,205303,1949304,10.53,1949.0,2017.5
2017,5,KS,135814,1269753,10.7,1270.0,2017.5
2017,5,KY,154921,1591927,9.73,1592.0,2017.5
2017,5,LA,178507,1975984,9.03,1976.0,2017.5
2017,5,MA,304126,2012356,15.11,2012.0,2017.5
2017,5,MD,253356,2309096,10.97,2309.0,2017.5
2017,5,ME,36406,309972,11.74,310.0,2017.5
2017,5,MI,353816,3067844,11.53,3068.0,2017.5
2017,5,MN,198710,1863722,10.66,1864.0,2017.5
2017,5,MO,243676,2398088,10.16,2398.0,2017.5
2017,5,MS,117923,1156504,10.2,1157.0,2017.5
2017,5,MT,39312,377632,10.41,378.0,2017.5
2017,5,NC,324102,3793290,8.54,3793.0,2017.5
2017,5,ND,46886,499309,9.39,499.0,2017.5
2017,5,NE,65531,739495,8.86,739.0,2017.5
2017,5,NH,48806,329192,14.83,329.0,2017.5
2017,5,NJ,389414,3013848,12.92,3014.0,2017.5
2017,5,NM,73850,727726,10.15,728.0,2017.5
2017,5,NV,71156,905066,7.86,905.0,2017.5
2017,5,NY,815295,5606700,14.54,5607.0,2017.5
2017,5,OH,388799,3817961,10.18,3818.0,2017.5
2017,5,OK,136505,1699933,8.03,1700.0,2017.5
2017,5,OR,116840,1306237,8.94,1306.0,2017.5
2017,5,PA,304344,3328711,9.14,3329.0,2017.5
2017,5,RI,38933,283088,13.75,283.0,2017.5
2017,5,SC,192656,1867679,10.32,1868.0,2017.5
2017,5,SD,35890,364041,9.86,364.0,2017.5
2017,5,TN,283928,2738445,10.37,2738.0,2017.5
2017,5,TX,963215,11650847,8.27,11651.0,2017.5
2017,5,UT,87060,940028,9.26,940.0,2017.5
2017,5,VA,322241,4071106,7.92,4071.0,2017.5
2017,5,VT,23456,158127,14.83,158.0,2017.5
2017,5,WA,204310,2386042,8.56,2386.0,2017.5
2017,5,WI,207842,1846657,11.26,1847.0,2017.5
2017,5,WV,60366,623505,9.68,624.0,2017.5
2017,5,WY,29794,298750,9.97,299.0,2017.5
2017,6,AK,41413,206001,20.1,206.0,2017.6
2017,6,AL,237404,2034191,11.67,2034.0,2017.6
2017,6,AR,94925,1069513,8.88,1070.0,2017.6
2017,6,AZ,320689,2872298,11.16,2872.0,2017.6
2017,6,CA,1828460,10767441,16.98,10767.0,2017.6
2017,6,CO,191304,1796949,10.65,1797.0,2017.6
2017,6,CT,171567,1064597,16.12,1065.0,2017.6
2017,6,DC,84869,726469,11.68,726.0,2017.6
2017,6,DE,34900,359237,9.72,359.0,2017.6
2017,6,FL,791219,8489147,9.32,8489.0,2017.6
2017,6,GA,417061,4140961,10.07,4141.0,2017.6
2017,6,HI,69665,258978,26.9,259.0,2017.6
2017,6,IA,114082,1068215,10.68,1068.0,2017.6
2017,6,ID,48560,522166,9.3,522.0,2017.6
2017,6,IL,398734,4298579,9.28,4299.0,2017.6
2017,6,IN,220990,2078855,10.63,2079.0,2017.6
2017,6,KS,154931,1392990,11.12,1393.0,2017.6
2017,6,KY,166211,1687808,9.85,1688.0,2017.6
2017,6,LA,203319,2150978,9.45,2151.0,2017.6
2017,6,MA,363420,2230690,16.29,2231.0,2017.6
2017,6,MD,277602,2616439,10.61,2616.0,2017.6
2017,6,ME,40076,340827,11.76,341.0,2017.6
2017,6,MI,384881,3477628,11.07,3478.0,2017.6
2017,6,MN,224533,2018845,11.12,2019.0,2017.6
2017,6,MO,295463,2692081,10.98,2692.0,2017.6
2017,6,MS,129199,1267491,10.19,1267.0,2017.6
2017,6,MT,41572,399373,10.41,399.0,2017.6
2017,6,NC,364896,4432958,8.23,4433.0,2017.6
2017,6,ND,48581,496667,9.78,497.0,2017.6
2017,6,NE,77788,815124,9.54,815.0,2017.6
2017,6,NH,54634,367582,14.86,368.0,2017.6
2017,6,NJ,441693,3323897,13.29,3324.0,2017.6
2017,6,NM,90440,835514,10.82,836.0,2017.6
2017,6,NV,83492,1105568,7.55,1106.0,2017.6
2017,6,NY,1009274,6324957,15.96,6325.0,2017.6
2017,6,OH,409397,4104782,9.97,4105.0,2017.6
2017,6,OK,160729,1934324,8.31,1934.0,2017.6
2017,6,OR,120288,1358820,8.85,1359.0,2017.6
2017,6,PA,318946,3557541,8.97,3558.0,2017.6
2017,6,RI,47207,325844,14.49,326.0,2017.6
2017,6,SC,214840,1993183,10.78,1993.0,2017.6
2017,6,SD,40002,394772,10.13,395.0,2017.6
2017,6,TN,322201,2978183,10.82,2978.0,2017.6
2017,6,TX,1056190,12616140,8.37,12616.0,2017.6
2017,6,UT,100757,1072912,9.39,1073.0,2017.6
2017,6,VA,349048,4390036,7.95,4390.0,2017.6
2017,6,VT,24638,166476,14.8,166.0,2017.6
2017,6,WA,201841,2372252,8.51,2372.0,2017.6
2017,6,WI,234947,2076426,11.32,2076.0,2017.6
2017,6,WV,59344,633101,9.37,633.0,2017.6
2017,6,WY,31228,307352,10.16,307.0,2017.6
2017,7,AK,40288,213540,18.87,214.0,2017.7
2017,7,AL,259559,2254236,11.51,2254.0,2017.7
2017,7,AR,102489,1168473,8.77,1168.0,2017.7
2017,7,AZ,349837,3051404,11.46,3051.0,2017.7
2017,7,CA,1878823,10823797,17.36,10824.0,2017.7
2017,7,CO,203015,1971882,10.3,1972.0,2017.7
2017,7,CT,186854,1150151,16.25,1150.0,2017.7
2017,7,DC,85917,769517,11.17,770.0,2017.7
2017,7,DE,38240,408501,9.36,409.0,2017.7
2017,7,FL,828713,9045828,9.16,9046.0,2017.7
2017,7,GA,463797,4547554,10.2,4548.0,2017.7
2017,7,HI,72412,273762,26.45,274.0,2017.7
2017,7,IA,127054,1112711,11.42,1113.0,2017.7
2017,7,ID,49994,612060,8.17,612.0,2017.7
2017,7,IL,427994,4719825,9.07,4720.0,2017.7
2017,7,IN,238094,2282935,10.43,2283.0,2017.7
2017,7,KS,173984,1606811,10.83,1607.0,2017.7
2017,7,KY,184127,1873822,9.83,1874.0,2017.7
2017,7,LA,215474,2344489,9.19,2344.0,2017.7
2017,7,MA,403331,2455267,16.43,2455.0,2017.7
2017,7,MD,294171,2849659,10.32,2850.0,2017.7
2017,7,ME,41802,349109,11.97,349.0,2017.7
2017,7,MI,397148,3647550,10.89,3648.0,2017.7
2017,7,MN,248932,2193171,11.35,2193.0,2017.7
2017,7,MO,334600,3061999,10.93,3062.0,2017.7
2017,7,MS,139787,1400251,9.98,1400.0,2017.7
2017,7,MT,45576,447382,10.19,447.0,2017.7
2017,7,NC,406095,4672155,8.69,4672.0,2017.7
2017,7,ND,51927,543069,9.56,543.0,2017.7
2017,7,NE,84670,895259,9.46,895.0,2017.7
2017,7,NH,58361,397819,14.67,398.0,2017.7
2017,7,NJ,470403,3656643,12.86,3657.0,2017.7
2017,7,NM,94740,852032,11.12,852.0,2017.7
2017,7,NV,97242,1229679,7.91,1230.0,2017.7
2017,7,NY,1150045,7141020,16.1,7141.0,2017.7
2017,7,OH,427974,4362891,9.81,4363.0,2017.7
2017,7,OK,171885,2046319,8.4,2046.0,2017.7
2017,7,OR,130836,1475485,8.87,1475.0,2017.7
2017,7,PA,354189,3978097,8.9,3978.0,2017.7
2017,7,RI,51733,342522,15.1,343.0,2017.7
2017,7,SC,236388,2189946,10.79,2190.0,2017.7
2017,7,SD,43818,438027,10.0,438.0,2017.7
2017,7,TN,352023,3283114,10.72,3283.0,2017.7
2017,7,TX,1093762,13274866,8.24,13275.0,2017.7
2017,7,UT,104711,1141360,9.17,1141.0,2017.7
2017,7,VA,396281,4842304,8.18,4842.0,2017.7
2017,7,VT,26083,177228,14.72,177.0,2017.7
2017,7,WA,214307,2514433,8.52,2514.0,2017.7
2017,7,WI,239268,2175644,11.0,2176.0,2017.7
2017,7,WV,63911,693122,9.22,693.0,2017.7
2017,7,WY,30919,317901,9.73,318.0,2017.7
2017,8,AK,40617,219612,18.49,220.0,2017.8
2017,8,AL,263542,2277568,11.57,2278.0,2017.8
2017,8,AR,103580,1188526,8.72,1189.0,2017.8
2017,8,AZ,336411,3105893,10.83,3106.0,2017.8
2017,8,CA,2008255,11387644,17.64,11388.0,2017.8
2017,8,CO,199937,1932267,10.35,1932.0,2017.8
2017,8,CT,186428,1164049,16.02,1164.0,2017.8
2017,8,DC,83554,750832,11.13,751.0,2017.8
2017,8,DE,37276,382972,9.73,383.0,2017.8
2017,8,FL,843871,9184743,9.19,9185.0,2017.8
2017,8,GA,461111,4533796,10.17,4534.0,2017.8
2017,8,HI,74766,285639,26.18,286.0,2017.8
2017,8,IA,121962,1066048,11.44,1066.0,2017.8
2017,8,ID,48217,587713,8.2,588.0,2017.8
2017,8,IL,417097,4574017,9.12,4574.0,2017.8
2017,8,IN,233494,2211819,10.56,2212.0,2017.8
2017,8,KS,168877,1516768,11.13,1517.0,2017.8
2017,8,KY,182204,1849176,9.85,1849.0,2017.8
2017,8,LA,209563,2343457,8.94,2343.0,2017.8
2017,8,MA,393560,2422707,16.24,2423.0,2017.8
2017,8,MD,283932,2681696,10.59,2682.0,2017.8
2017,8,ME,42550,352133,12.08,352.0,2017.8
2017,8,MI,376784,3413947,11.04,3414.0,2017.8
2017,8,MN,223508,2048524,10.91,2049.0,2017.8
2017,8,MO,318164,2844168,11.19,2844.0,2017.8
2017,8,MS,142091,1429540,9.94,1430.0,2017.8
2017,8,MT,42726,426546,10.02,427.0,2017.8
2017,8,NC,408280,4735068,8.62,4735.0,2017.8
2017,8,ND,50777,515722,9.85,516.0,2017.8
2017,8,NE,79389,853195,9.3,853.0,2017.8
2017,8,NH,58775,400761,14.67,401.0,2017.8
2017,8,NJ,458189,3531845,12.97,3532.0,2017.8
2017,8,NM,89815,839428,10.7,839.0,2017.8
2017,8,NV,95624,1178124,8.12,1178.0,2017.8
2017,8,NY,1124609,7049523,15.95,7050.0,2017.8
2017,8,OH,425530,4197762,10.14,4198.0,2017.8
2017,8,OK,165425,1962566,8.43,1963.0,2017.8
2017,8,OR,135900,1526877,8.9,1527.0,2017.8
2017,8,PA,342412,3832614,8.93,3833.0,2017.8
2017,8,RI,52362,338469,15.47,338.0,2017.8
2017,8,SC,238304,2215324,10.76,2215.0,2017.8
2017,8,SD,41162,421158,9.77,421.0,2017.8
2017,8,TN,354219,3335624,10.62,3336.0,2017.8
2017,8,TX,1115591,13652802,8.17,13653.0,2017.8
2017,8,UT,103196,1151148,8.96,1151.0,2017.8
2017,8,VA,383505,4651223,8.25,4651.0,2017.8
2017,8,VT,25738,180241,14.28,180.0,2017.8
2017,8,WA,217035,2590805,8.38,2591.0,2017.8
2017,8,WI,236203,2129483,11.09,2129.0,2017.8
2017,8,WV,64170,686576,9.35,687.0,2017.8
2017,8,WY,31183,322873,9.66,323.0,2017.8
2017,9,AK,39346,213032,18.47,213.0,2017.9
2017,9,AL,237722,2020540,11.77,2021.0,2017.9
2017,9,AR,97964,1120493,8.74,1120.0,2017.9
2017,9,AZ,289729,2741330,10.57,2741.0,2017.9
2017,9,CA,1910919,10570653,18.08,10571.0,2017.9
2017,9,CO,188399,1815145,10.38,1815.0,2017.9
2017,9,CT,173226,1061355,16.32,1061.0,2017.9
2017,9,DC,79032,671684,11.77,672.0,2017.9
2017,9,DE,36010,379309,9.49,379.0,2017.9
2017,9,FL,794468,8364083,9.5,8364.0,2017.9
2017,9,GA,418367,4075545,10.27,4076.0,2017.9
2017,9,HI,71277,271063,26.3,271.0,2017.9
2017,9,IA,100983,980658,10.3,981.0,2017.9
2017,9,ID,40559,511072,7.94,511.0,2017.9
2017,9,IL,389765,4329078,9.0,4329.0,2017.9
2017,9,IN,218688,2057347,10.63,2057.0,2017.9
2017,9,KS,152414,1406137,10.84,1406.0,2017.9
2017,9,KY,167972,1651267,10.17,1651.0,2017.9
2017,9,LA,205601,2282974,9.01,2283.0,2017.9
2017,9,MA,370384,2190014,16.91,2190.0,2017.9
2017,9,MD,249737,2437530,10.25,2438.0,2017.9
2017,9,ME,42583,358993,11.86,359.0,2017.9
2017,9,MI,359401,3312651,10.85,3313.0,2017.9
2017,9,MN,223683,2033194,11.0,2033.0,2017.9
2017,9,MO,247002,2653249,9.31,2653.0,2017.9
2017,9,MS,136000,1335381,10.18,1335.0,2017.9
2017,9,MT,42478,415071,10.23,415.0,2017.9
2017,9,NC,370670,4232116,8.76,4232.0,2017.9
2017,9,ND,48738,502679,9.7,503.0,2017.9
2017,9,NE,75265,804772,9.35,805.0,2017.9
2017,9,NH,55934,373508,14.98,374.0,2017.9
2017,9,NJ,403613,3267331,12.35,3267.0,2017.9
2017,9,NM,81844,786216,10.41,786.0,2017.9
2017,9,NV,81109,1011587,8.02,1012.0,2017.9
2017,9,NY,1070793,6637877,16.13,6638.0,2017.9
2017,9,OH,397557,3932792,10.11,3933.0,2017.9
2017,9,OK,154386,1815756,8.5,1816.0,2017.9
2017,9,OR,117702,1350501,8.72,1351.0,2017.9
2017,9,PA,320933,3625277,8.85,3625.0,2017.9
2017,9,RI,47126,307984,15.3,308.0,2017.9
2017,9,SC,208314,1894152,11.0,1894.0,2017.9
2017,9,SD,39635,395820,10.01,396.0,2017.9
2017,9,TN,320442,3028507,10.58,3029.0,2017.9
2017,9,TX,1043712,12784460,8.16,12784.0,2017.9
2017,9,UT,90590,1003143,9.03,1003.0,2017.9
2017,9,VA,348490,4266841,8.17,4267.0,2017.9
2017,9,VT,24454,166090,14.72,166.0,2017.9
2017,9,WA,211007,2444582,8.63,2445.0,2017.9
2017,9,WI,221471,1993707,11.11,1994.0,2017.9
2017,9,WV,57767,607558,9.51,608.0,2017.9
2017,9,WY,29169,296656,9.83,297.0,2017.9
2017,10,AK,40283,216563,18.6,217.0,2017.10
2017,10,AL,220367,1898748,11.61,1899.0,2017.10
2017,10,AR,88541,1056473,8.38,1056.0,2017.10
2017,10,AZ,270551,2484318,10.89,2484.0,2017.10
2017,10,CA,1738243,10285475,16.9,10285.0,2017.10
2017,10,CO,167617,1649340,10.16,1649.0,2017.10
2017,10,CT,168019,1004369,16.73,1004.0,2017.10
2017,10,DC,79781,665785,11.98,666.0,2017.10
2017,10,DE,34388,347878,9.89,348.0,2017.10
2017,10,FL,783156,8172744,9.58,8173.0,2017.10
2017,10,GA,389129,3887550,10.01,3888.0,2017.10
2017,10,HI,73344,275012,26.67,275.0,2017.10
2017,10,IA,87208,1018697,8.56,1019.0,2017.10
2017,10,ID,41799,514790,8.12,515.0,2017.10
2017,10,IL,382727,4177791,9.16,4178.0,2017.10
2017,10,IN,207434,1964472,10.56,1964.0,2017.10
2017,10,KS,141650,1325925,10.68,1326.0,2017.10
2017,10,KY,157162,1603473,9.8,1603.0,2017.10
2017,10,LA,194893,2180844,8.94,2181.0,2017.10
2017,10,MA,330272,2055348,16.07,2055.0,2017.10
2017,10,MD,248153,2334702,10.63,2335.0,2017.10
2017,10,ME,38535,320573,12.02,321.0,2017.10
2017,10,MI,342165,3171052,10.79,3171.0,2017.10
2017,10,MN,193324,1817709,10.64,1818.0,2017.10
2017,10,MO,218112,2444275,8.92,2444.0,2017.10
2017,10,MS,128271,1265611,10.14,1266.0,2017.10
2017,10,MT,40220,393739,10.22,394.0,2017.10
2017,10,NC,343737,3972062,8.65,3972.0,2017.10
2017,10,ND,48019,522521,9.19,523.0,2017.10
2017,10,NE,61965,733045,8.45,733.0,2017.10
2017,10,NH,53747,353711,15.2,354.0,2017.10
2017,10,NJ,346524,3054419,11.35,3054.0,2017.10
2017,10,NM,73360,735635,9.97,736.0,2017.10
2017,10,NV,79057,912023,8.67,912.0,2017.10
2017,10,NY,950469,6327172,15.02,6327.0,2017.10
2017,10,OH,383724,3736622,10.27,3737.0,2017.10
2017,10,OK,143265,1738245,8.24,1738.0,2017.10
2017,10,OR,121106,1340139,9.04,1340.0,2017.10
2017,10,PA,306045,3455756,8.86,3456.0,2017.10
2017,10,RI,43956,285437,15.4,285.0,2017.10
2017,10,SC,188183,1842041,10.22,1842.0,2017.10
2017,10,SD,36662,370964,9.88,371.0,2017.10
2017,10,TN,290337,2814572,10.32,2815.0,2017.10
2017,10,TX,1001577,12306559,8.14,12307.0,2017.10
2017,10,UT,82866,955336,8.67,955.0,2017.10
2017,10,VA,320734,3882064,8.26,3882.0,2017.10
2017,10,VT,23972,162976,14.71,163.0,2017.10
2017,10,WA,206271,2348499,8.78,2348.0,2017.10
2017,10,WI,204850,1957426,10.47,1957.0,2017.10
2017,10,WV,61697,637468,9.68,637.0,2017.10
2017,10,WY,30755,309244,9.95,309.0,2017.10
2017,11,AK,42792,230155,18.59,230.0,2017.11
2017,11,AL,199221,1709656,11.65,1710.0,2017.11
2017,11,AR,77748,918961,8.46,919.0,2017.11
2017,11,AZ,213459,2170244,9.84,2170.0,2017.11
2017,11,CA,1375084,9084628,15.14,9085.0,2017.11
2017,11,CO,154649,1591885,9.71,1592.0,2017.11
2017,11,CT,157081,979016,16.04,979.0,2017.11
2017,11,DC,73700,605043,12.18,605.0,2017.11
2017,11,DE,31969,321551,9.94,322.0,2017.11
2017,11,FL,709333,7464912,9.5,7465.0,2017.11
2017,11,GA,349272,3495701,9.99,3496.0,2017.11
2017,11,HI,70144,248134,28.27,248.0,2017.11
2017,11,IA,87755,995170,8.82,995.0,2017.11
2017,11,ID,40291,512425,7.86,512.0,2017.11
2017,11,IL,348002,3901540,8.92,3902.0,2017.11
2017,11,IN,198893,1852897,10.73,1853.0,2017.11
2017,11,KS,123716,1210291,10.22,1210.0,2017.11
2017,11,KY,150455,1493553,10.07,1494.0,2017.11
2017,11,LA,175599,1963869,8.94,1964.0,2017.11
2017,11,MA,331404,2082789,15.91,2083.0,2017.11
2017,11,MD,234739,2205538,10.64,2206.0,2017.11
2017,11,ME,35793,280621,12.75,281.0,2017.11
2017,11,MI,325027,2933112,11.08,2933.0,2017.11
2017,11,MN,181805,1838665,9.89,1839.0,2017.11
2017,11,MO,195337,2234118,8.74,2234.0,2017.11
2017,11,MS,113641,1096199,10.37,1096.0,2017.11
2017,11,MT,39987,393677,10.16,394.0,2017.11
2017,11,NC,302768,3713545,8.15,3714.0,2017.11
2017,11,ND,49690,572338,8.68,572.0,2017.11
2017,11,NE,62878,753449,8.35,753.0,2017.11
2017,11,NH,51205,346091,14.8,346.0,2017.11
2017,11,NJ,331434,2867681,11.56,2868.0,2017.11
2017,11,NM,64936,664082,9.78,664.0,2017.11
2017,11,NV,65010,790215,8.23,790.0,2017.11
2017,11,NY,838445,6027448,13.91,6027.0,2017.11
2017,11,OH,372474,3687040,10.1,3687.0,2017.11
2017,11,OK,122927,1577582,7.79,1578.0,2017.11
2017,11,OR,120898,1355734,8.92,1356.0,2017.11
2017,11,PA,296277,3322430,8.92,3322.0,2017.11
2017,11,RI,44992,283857,15.85,284.0,2017.11
2017,11,SC,168780,1610629,10.48,1611.0,2017.11
2017,11,SD,37099,379623,9.77,380.0,2017.11
2017,11,TN,272341,2575251,10.58,2575.0,2017.11
2017,11,TX,851897,10256815,8.31,10257.0,2017.11
2017,11,UT,74525,924408,8.06,924.0,2017.11
2017,11,VA,330570,4129035,8.01,4129.0,2017.11
2017,11,VT,22918,153671,14.91,154.0,2017.11
2017,11,WA,208911,2415410,8.65,2415.0,2017.11
2017,11,WI,199816,1843258,10.84,1843.0,2017.11
2017,11,WV,59211,602650,9.83,603.0,2017.11
2017,11,WY,29372,306511,9.58,307.0,2017.11
2017,12,AK,44863,241913,18.54,242.0,2017.12
2017,12,AL,201814,1761606,11.46,1762.0,2017.12
2017,12,AR,74436,897136,8.3,897.0,2017.12
2017,12,AZ,212215,2161818,9.82,2162.0,2017.12
2017,12,CA,1326003,9280859,14.29,9281.0,2017.12
2017,12,CO,161846,1711204,9.46,1711.0,2017.12
2017,12,CT,164287,1022708,16.06,1023.0,2017.12
2017,12,DC,79030,674241,11.72,674.0,2017.12
2017,12,DE,33630,352741,9.53,353.0,2017.12
2017,12,FL,683740,7275819,9.4,7276.0,2017.12
2017,12,GA,362379,3629132,9.99,3629.0,2017.12
2017,12,HI,68581,237729,28.85,238.0,2017.12
2017,12,IA,91068,1075788,8.47,1076.0,2017.12
2017,12,ID,44496,569362,7.82,569.0,2017.12
2017,12,IL,375060,4265409,8.79,4265.0,2017.12
2017,12,IN,193411,1858658,10.41,1859.0,2017.12
2017,12,KS,127136,1256110,10.12,1256.0,2017.12
2017,12,KY,151551,1560764,9.71,1561.0,2017.12
2017,12,LA,167121,1894015,8.82,1894.0,2017.12
2017,12,MA,350720,2208866,15.88,2209.0,2017.12
2017,12,MD,265124,2444099,10.85,2444.0,2017.12
2017,12,ME,37105,293514,12.64,294.0,2017.12
2017,12,MI,340332,3116027,10.92,3116.0,2017.12
2017,12,MN,185726,1988509,9.34,1989.0,2017.12
2017,12,MO,211002,2498555,8.45,2499.0,2017.12
2017,12,MS,109016,1063450,10.25,1063.0,2017.12
2017,12,MT,44090,441053,10.0,441.0,2017.12
2017,12,NC,310496,3793732,8.18,3794.0,2017.12
2017,12,ND,54669,627966,8.71,628.0,2017.12
2017,12,NE,67861,791335,8.58,791.0,2017.12
2017,12,NH,57280,377543,15.17,378.0,2017.12
2017,12,NJ,375643,3235025,11.61,3235.0,2017.12
2017,12,NM,65731,685340,9.59,685.0,2017.12
2017,12,NV,67970,844073,8.05,844.0,2017.12
2017,12,NY,831751,6180655,13.46,6181.0,2017.12
2017,12,OH,369629,3791869,9.75,3792.0,2017.12
2017,12,OK,128151,1696521,7.55,1697.0,2017.12
2017,12,OR,128190,1467205,8.74,1467.0,2017.12
2017,12,PA,315139,3572780,8.82,3573.0,2017.12
2017,12,RI,46052,300246,15.34,300.0,2017.12
2017,12,SC,175075,1661797,10.54,1662.0,2017.12
2017,12,SD,39346,408689,9.63,409.0,2017.12
2017,12,TN,275767,2597942,10.61,2598.0,2017.12
2017,12,TX,845487,10465944,8.08,10466.0,2017.12
2017,12,UT,73657,952297,7.73,952.0,2017.12
2017,12,VA,345787,4246815,8.14,4247.0,2017.12
2017,12,VT,24516,169356,14.48,169.0,2017.12
2017,12,WA,231429,2674821,8.65,2675.0,2017.12
2017,12,WI,212627,2003490,10.61,2003.0,2017.12
2017,12,WV,59676,646321,9.23,646.0,2017.12
2017,12,WY,31445,332681,9.45,333.0,2017.12
2018,1,AK,44987,244406,18.41,244.0,2018.1
2018,1,AL,227314,2018821,11.26,2019.0,2018.1
2018,1,AR,83231,973144,8.55,973.0,2018.1
2018,1,AZ,210837,2133481,9.88,2133.0,2018.1
2018,1,CA,1337397,9257636,14.45,9258.0,2018.1
2018,1,CO,155676,1704219,9.13,1704.0,2018.1
2018,1,CT,176680,1045974,16.89,1046.0,2018.1
2018,1,DC,83082,697950,11.9,698.0,2018.1
2018,1,DE,35191,365072,9.64,365.0,2018.1
2018,1,FL,688508,7227385,9.53,7227.0,2018.1
2018,1,GA,419310,3988359,10.51,3988.0,2018.1
2018,1,HI,69532,241994,28.73,242.0,2018.1
2018,1,IA,96838,1100582,8.8,1101.0,2018.1
2018,1,ID,43399,554453,7.83,554.0,2018.1
2018,1,IL,434332,4463656,9.73,4464.0,2018.1
2018,1,IN,213774,2072921,10.31,2073.0,2018.1
2018,1,KS,132515,1289406,10.28,1289.0,2018.1
2018,1,KY,158403,1703932,9.3,1704.0,2018.1
2018,1,LA,180728,1993864,9.06,1994.0,2018.1
2018,1,MA,403924,2239161,18.04,2239.0,2018.1
2018,1,MD,286166,2641712,10.83,2642.0,2018.1
2018,1,ME,50853,511982,9.93,512.0,2018.1
2018,1,MI,350214,3257771,10.75,3258.0,2018.1
2018,1,MN,195901,2018183,9.71,2018.0,2018.1
2018,1,MO,218718,2639397,8.29,2639.0,2018.1
2018,1,MS,118856,1150274,10.33,1150.0,2018.1
2018,1,MT,42706,432949,9.86,433.0,2018.1
2018,1,NC,338646,4035919,8.39,4036.0,2018.1
2018,1,ND,54615,636139,8.59,636.0,2018.1
2018,1,NE,67327,801177,8.4,801.0,2018.1
2018,1,NH,59063,379355,15.57,379.0,2018.1
2018,1,NJ,399094,3286695,12.14,3287.0,2018.1
2018,1,NM,65264,692419,9.43,692.0,2018.1
2018,1,NV,66344,843287,7.87,843.0,2018.1
2018,1,NY,943730,6504688,14.51,6505.0,2018.1
2018,1,OH,394764,4053499,9.74,4053.0,2018.1
2018,1,OK,130255,1621552,8.03,1622.0,2018.1
2018,1,OR,118299,1325948,8.92,1326.0,2018.1
2018,1,PA,360707,3934784,9.17,3935.0,2018.1
2018,1,RI,59268,335166,17.68,335.0,2018.1
2018,1,SC,207308,1877461,11.04,1877.0,2018.1
2018,1,SD,41079,434539,9.45,435.0,2018.1
2018,1,TN,316158,3077026,10.27,3077.0,2018.1
2018,1,TX,981803,12045170,8.15,12045.0,2018.1
2018,1,UT,74006,951523,7.78,952.0,2018.1
2018,1,VA,352111,4274446,8.24,4274.0,2018.1
2018,1,VT,25863,170188,15.2,170.0,2018.1
2018,1,WA,223518,2563879,8.72,2564.0,2018.1
2018,1,WI,219198,2063925,10.62,2064.0,2018.1
2018,1,WV,63875,709360,9.0,709.0,2018.1
2018,1,WY,31442,338939,9.28,339.0,2018.1
2018,2,AK,42781,234883,18.21,235.0,2018.2
2018,2,AL,185400,1651169,11.23,1651.0,2018.2
2018,2,AR,78679,903152,8.71,903.0,2018.2
2018,2,AZ,200934,1972381,10.19,1972.0,2018.2
2018,2,CA,1231106,8409897,14.64,8410.0,2018.2
2018,2,CO,149861,1567252,9.56,1567.0,2018.2
2018,2,CT,161631,946431,17.08,946.0,2018.2
2018,2,DC,72088,586756,12.29,587.0,2018.2
2018,2,DE,32008,319324,10.02,319.0,2018.2
2018,2,FL,663345,6795647,9.76,6796.0,2018.2
2018,2,GA,322589,3388741,9.52,3389.0,2018.2
2018,2,HI,64898,226953,28.6,227.0,2018.2
2018,2,IA,91882,1005704,9.14,1006.0,2018.2
2018,2,ID,40931,516167,7.93,516.0,2018.2
2018,2,IL,333297,3841802,8.68,3842.0,2018.2
2018,2,IN,194507,1839145,10.58,1839.0,2018.2
2018,2,KS,127059,1198593,10.6,1199.0,2018.2
2018,2,KY,147778,1471682,10.04,1472.0,2018.2
2018,2,LA,165819,1827520,9.07,1828.0,2018.2
2018,2,MA,368574,2044992,18.02,2045.0,2018.2
2018,2,MD,237804,2149545,11.06,2150.0,2018.2
2018,2,ME,49517,376214,13.16,376.0,2018.2
2018,2,MI,332831,2899049,11.48,2899.0,2018.2
2018,2,MN,179766,1807809,9.94,1808.0,2018.2
2018,2,MO,205546,2376850,8.65,2377.0,2018.2
2018,2,MS,115400,1065474,10.83,1065.0,2018.2
2018,2,MT,43427,437488,9.93,437.0,2018.2
2018,2,NC,321618,3563253,9.03,3563.0,2018.2
2018,2,ND,51667,600207,8.61,600.0,2018.2
2018,2,NE,63911,771485,8.28,771.0,2018.2
2018,2,NH,56318,343129,16.41,343.0,2018.2
2018,2,NJ,375462,3003193,12.5,3003.0,2018.2
2018,2,NM,61540,644214,9.55,644.0,2018.2
2018,2,NV,64525,808965,7.98,809.0,2018.2
2018,2,NY,840356,6137072,13.69,6137.0,2018.2
2018,2,OH,368773,3507852,10.51,3508.0,2018.2
2018,2,OK,120419,1527324,7.88,1527.0,2018.2
2018,2,OR,121345,1381497,8.78,1381.0,2018.2
2018,2,PA,328710,3474088,9.46,3474.0,2018.2
2018,2,RI,48632,274274,17.73,274.0,2018.2
2018,2,SC,161194,1492388,10.8,1492.0,2018.2
2018,2,SD,37907,400297,9.47,400.0,2018.2
2018,2,TN,299713,2856890,10.49,2857.0,2018.2
