YEAR,MONTH,STATE,Total
2012,2,HI,801007
2012,2,IA,4658373
2012,2,ID,1021596
2012,2,IL,15826421
2012,2,IN,9406498
2012,2,KS,2527772
2012,2,KY,7074692
2012,2,LA,7587554
2012,2,MA,2457655
2012,2,MD,1855150
2012,2,ME,1335365
2012,2,MI,8937606
2012,2,MN,4256264
2012,2,MO,7332425
2012,2,MS,4124094
2012,2,MT,2274666
2012,2,NC,9375432
2012,2,ND,3024869
2012,2,NE,2812217
2012,2,NH,1791737
2012,2,NJ,5051809
2012,2,NM,2928955
2012,2,NV,2210725
2012,2,NY,10750038
2012,2,OH,11001770
2012,2,OK,5831562
2012,2,OR,5455791
2012,2,PA,18258753
2012,2,RI,760793
2012,2,SC,7598161
2012,2,SD,794282
2012,2,TN,5383118
2012,2,TX,29954345
2012,2,US-Total,309389420
2012,2,UT,3015766
2012,2,VA,6217298
2012,2,VT,537964
2012,2,WA,7750500
2012,2,WI,4943113
2012,2,WV,5356149
2012,2,WY,4302824
2012,3,AK,638325
2012,3,AL,11984838
2012,3,AR,5009514
2012,3,AZ,8214704
2012,3,CA,14993489
2012,3,CO,4139995
2012,3,CT,2956706
2012,3,DC,4810
2012,3,DE,607187
2012,3,FL,17498172
2012,3,GA,8597971
2012,3,HI,844598
2012,3,IA,4569336
2012,3,ID,1576130
2012,3,IL,15253790
2012,3,IN,8671334
2012,3,KS,2464872
2012,3,KY,6782320
2012,3,LA,7758097
2012,3,MA,2713255
2012,3,MD,2048291
2012,3,ME,1213246
2012,3,MI,8930183
2012,3,MN,3829316
2012,3,MO,7145211
2012,3,MS,3798347
2012,3,MT,1998928
2012,3,NC,8719168
2012,3,ND,3138900
2012,3,NE,2726731
2012,3,NH,1677425
2012,3,NJ,5316666
2012,3,NM,2686422
2012,3,NV,2232366
2012,3,NY,10231572
2012,3,OH,9990744
2012,3,OK,5609436
2012,3,OR,5832482
2012,3,PA,18059866
2012,3,RI,578971
2012,3,SC,7359803
2012,3,SD,902278
2012,3,TN,4891346
2012,3,TX,32067699
2012,3,US-Total,309090569
2012,3,UT,2919079
2012,3,VA,5328820
2012,3,VT,578307
2012,3,WA,10143424
2012,3,WI,4644521
2012,3,WV,5302459
2012,3,WY,3909121
2012,4,AK,532985
2012,4,AL,10219872
2012,4,AR,5078936
2012,4,AZ,8003590
2012,4,CA,14506216
2012,4,CO,3786538
2012,4,CT,2756491
2012,4,DC,7159
2012,4,DE,764253
2012,4,FL,16958346
2012,4,GA,9658786
2012,4,HI,817672
2012,4,IA,3949855
2012,4,ID,1578183
2012,4,IL,14695133
2012,4,IN,8224839
2012,4,KS,3031753
2012,4,KY,6036376
2012,4,LA,7488532
2012,4,MA,2505393
2012,4,MD,2997020
2012,4,ME,872092
2012,4,MI,7512208
2012,4,MN,3846290
2012,4,MO,6221795
2012,4,MS,3840910
2012,4,MT,2016641
2012,4,NC,8033882
2012,4,ND,2833300
2012,4,NE,2457212
2012,4,NH,1350626
2012,4,NJ,4904012
2012,4,NM,2226382
2012,4,NV,2158313
2012,4,NY,9843989
2012,4,OH,9709375
2012,4,OK,6277106
2012,4,OR,4982937
2012,4,PA,15623916
2012,4,RI,550639
2012,4,SC,6924646
2012,4,SD,926314
2012,4,TN,6152070
2012,4,TX,32512833
2012,4,US-Total,295228216
2012,4,UT,2876247
2012,4,VA,3648252
2012,4,VT,537724
2012,4,WA,10610734
2012,4,WI,4322437
2012,4,WV,4870883
2012,4,WY,2986520
2012,5,AK,529335
2012,5,AL,12187927
2012,5,AR,5845276
2012,5,AZ,9076182
2012,5,CA,15954165
2012,5,CO,4066628
2012,5,CT,2810944
2012,5,DC,11852
2012,5,DE,808902
2012,5,FL,19852861
2012,5,GA,11424699
2012,5,HI,865424
2012,5,IA,4490989
2012,5,ID,1491935
2012,5,IL,15830473
2012,5,IN,8863831
2012,5,KS,3782613
2012,5,KY,7399124
2012,5,LA,9157974
2012,5,MA,2771360
2012,5,MD,3780638
2012,5,ME,868040
2012,5,MI,9641667
2012,5,MN,3835762
2012,5,MO,7258772
2012,5,MS,4614160
2012,5,MT,1833066
2012,5,NC,9630593
2012,5,ND,2817058
2012,5,NE,2488042
2012,5,NH,1748644
2012,5,NJ,5663661
2012,5,NM,2928896
2012,5,NV,2830840
2012,5,NY,10834776
2012,5,OH,10134048
2012,5,OK,7197563
2012,5,OR,5140063
2012,5,PA,17438756
2012,5,RI,760043
2012,5,SC,8291607
2012,5,SD,992736
2012,5,TN,6989795
2012,5,TX,37423588
2012,5,US-Total,336517631
2012,5,UT,2867735
2012,5,VA,5350813
2012,5,VT,608360
2012,5,WA,11359958
2012,5,WI,4820055
2012,5,WV,5785437
2012,5,WY,3359965
2012,6,AK,498289
2012,6,AL,13751136
2012,6,AR,6025805
2012,6,AZ,10307068
2012,6,CA,16375637
2012,6,CO,4669231
2012,6,CT,3085035
2012,6,DC,5723
2012,6,DE,830073
2012,6,FL,19983806
2012,6,GA,11442514
2012,6,HI,827731
2012,6,IA,4834618
2012,6,ID,1553006
2012,6,IL,17273806
2012,6,IN,10178443
2012,6,KS,4266201
2012,6,KY,8145047
2012,6,LA,9652494
2012,6,MA,3165763
2012,6,MD,3215711
2012,6,ME,1142860
2012,6,MI,9705582
2012,6,MN,4485325
2012,6,MO,8563340
2012,6,MS,5108439
2012,6,MT,2115729
2012,6,NC,10269334
2012,6,ND,2948699
2012,6,NE,2880375
2012,6,NH,1660739
2012,6,NJ,6091298
2012,6,NM,3344683
2012,6,NV,3061244
2012,6,NY,11794469
2012,6,OH,10875361
2012,6,OK,7847590
2012,6,OR,4662881
2012,6,PA,18407992
2012,6,RI,744919
2012,6,SC,8476539
2012,6,SD,958556
2012,6,TN,6911352
2012,6,TX,41399000
2012,6,US-Total,360826151
2012,6,UT,3392319
2012,6,VA,6550407
2012,6,VT,433012
2012,6,WA,11253498
2012,6,WI,5868347
2012,6,WV,5973779
2012,6,WY,3811349
2012,7,AK,488112
2012,7,AL,15632079
2012,7,AR,6452812
2012,7,AZ,11122492
2012,7,CA,18443317
2012,7,CO,5270315
2012,7,CT,3537373
2012,7,DC,6745
2012,7,DE,1048424
2012,7,FL,22068791
2012,7,GA,13449785
2012,7,HI,871720
2012,7,IA,5646103
2012,7,ID,1726811
2012,7,IL,19103040
2012,7,IN,11617928
2012,7,KS,4850086
2012,7,KY,8973479
2012,7,LA,10610638
2012,7,MA,4228350
2012,7,MD,4448813
2012,7,ME,1388453
2012,7,MI,11200077
2012,7,MN,5492783
2012,7,MO,9892856
2012,7,MS,6347883
2012,7,MT,2431863
2012,7,NC,13040395
2012,7,ND,3231192
2012,7,NE,3523392
2012,7,NH,1903338
2012,7,NJ,7235433
2012,7,NM,3584472
2012,7,NV,3833809
2012,7,NY,14406447
2012,7,OH,14019175
2012,7,OK,9175073
2012,7,OR,5180465
2012,7,PA,22373447
2012,7,RI,852759
2012,7,SC,9813801
2012,7,SD,1226408
2012,7,TN,8469415
2012,7,TX,44070968
2012,7,US-Total,414639671
2012,7,UT,3749065
2012,7,VA,8437129
2012,7,VT,502710
2012,7,WA,11395677
2012,7,WI,7272304
2012,7,WV,6985742
2012,7,WY,4005926
2012,8,AK,533850
2012,8,AL,15011725
2012,8,AR,6161837
2012,8,AZ,11993098
2012,8,CA,21409186
2012,8,CO,5013205
2012,8,CT,3279417
2012,8,DC,6239
2012,8,DE,853613
2012,8,FL,21779177
2012,8,GA,12112057
2012,8,HI,902990
2012,8,IA,5044896
2012,8,ID,1539373
2012,8,IL,17586337
2012,8,IN,10477260
2012,8,KS,4476166
2012,8,KY,8676455
2012,8,LA,9973282
2012,8,MA,4222612
2012,8,MD,3632488
2012,8,ME,1429463
2012,8,MI,9932624
2012,8,MN,4516840
2012,8,MO,8786237
2012,8,MS,5671717
2012,8,MT,2495790
2012,8,NC,11465300
2012,8,ND,3132373
2012,8,NE,3285693
2012,8,NH,1762633
2012,8,NJ,6699960
2012,8,NM,3380555
2012,8,NV,4052665
2012,8,NY,13421297
2012,8,OH,13112634
2012,8,OK,8199228
2012,8,OR,4536919
2012,8,PA,20897269
2012,8,RI,959149
2012,8,SC,9095987
2012,8,SD,1211151
2012,8,TN,7690116
2012,8,TX,44691375
2012,8,US-Total,395699566
2012,8,UT,3825099
2012,8,VA,7009730
2012,8,VT,500797
2012,8,WA,11075154
2012,8,WI,6396217
2012,8,WV,7205740
2012,8,WY,4574588
2012,9,AK,531193
2012,9,AL,13010082
2012,9,AR,4751795
2012,9,AZ,10189168
2012,9,CA,19230211
2012,9,CO,4217936
2012,9,CT,3205880
2012,9,DC,5681
2012,9,DE,764878
2012,9,FL,19871210
2012,9,GA,10391213
2012,9,HI,842967
2012,9,IA,4322559
2012,9,ID,1056552
2012,9,IL,15088808
2012,9,IN,8817371
2012,9,KS,4005581
2012,9,KY,6510763
2012,9,LA,9159815
2012,9,MA,3262587
2012,9,MD,3097876
2012,9,ME,1200355
2012,9,MI,8450731
2012,9,MN,4046681
2012,9,MO,7602463
2012,9,MS,4539124
2012,9,MT,2203355
2012,9,NC,8823611
2012,9,ND,2735596
2012,9,NE,2871141
2012,9,NH,1143104
2012,9,NJ,6018786
2012,9,NM,3344950
2012,9,NV,3434286
2012,9,NY,10806413
2012,9,OH,9228375
2012,9,OK,6248543
2012,9,OR,4771375
2012,9,PA,17522268
2012,9,RI,743767
2012,9,SC,8358846
2012,9,SD,1120882
2012,9,TN,6325242
2012,9,TX,37862100
2012,9,US-Total,334584877
2012,9,UT,3492882
2012,9,VA,5785465
2012,9,VT,484670
2012,9,WA,7770334
2012,9,WI,5102108
2012,9,WV,6145798
2012,9,WY,4067503
2012,10,AK,628131
2012,10,AL,11455175
2012,10,AR,4340692
2012,10,AZ,8607548
2012,10,CA,17602939
2012,10,CO,4192461
2012,10,CT,2762016
2012,10,DC,4921
2012,10,DE,694524
2012,10,FL,18481465
2012,10,GA,9350572
2012,10,HI,885664
2012,10,IA,4191244
2012,10,ID,894009
2012,10,IL,15415754
2012,10,IN,8594227
2012,10,KS,3636196
2012,10,KY,6974636
2012,10,LA,8298060
2012,10,MA,2967660
2012,10,MD,3236230
2012,10,ME,1226375
2012,10,MI,8269361
2012,10,MN,4292289
2012,10,MO,6695209
2012,10,MS,4002493
2012,10,MT,2363701
2012,10,NC,8168177
2012,10,ND,2952056
2012,10,NE,2632713
2012,10,NH,841290
2012,10,NJ,4808244
2012,10,NM,3028266
2012,10,NV,3119386
2012,10,NY,10587027
2012,10,OH,9085490
2012,10,OK,5280330
2012,10,OR,4529327
2012,10,PA,16766268
2012,10,RI,750768
2012,10,SC,7801422
2012,10,SD,1129723
2012,10,TN,5595933
2012,10,TX,33155238
2012,10,US-Total,311650774
2012,10,UT,3523069
2012,10,VA,4842928
2012,10,VT,564400
2012,10,WA,7577010
2012,10,WI,4866202
2012,10,WV,5573347
2012,10,WY,4408608
2012,11,AK,626690
2012,11,AL,11529484
2012,11,AR,4628939
2012,11,AZ,7568113
2012,11,CA,15152937
2012,11,CO,3977342
2012,11,CT,2824287
2012,11,DC,4142
2012,11,DE,508730
2012,11,FL,15059333
2012,11,GA,8899234
2012,11,HI,838177
2012,11,IA,4738322
2012,11,ID,844493
2012,11,IL,16051487
2012,11,IN,9478086
2012,11,KS,3879682
2012,11,KY,7379621
2012,11,LA,7186581
2012,11,MA,2638772
2012,11,MD,3662795
2012,11,ME,1112526
2012,11,MI,8013186
2012,11,MN,4121730
2012,11,MO,6768074
2012,11,MS,3975541
2012,11,MT,2752416
2012,11,NC,9206599
2012,11,ND,2932327
2012,11,NE,2339611
2012,11,NH,1524791
2012,11,NJ,3479445
2012,11,NM,2759449
2012,11,NV,2707736
2012,11,NY,10404829
2012,11,OH,9536248
2012,11,OK,4789508
2012,11,OR,4598708
2012,11,PA,17625419
2012,11,RI,462464
2012,11,SC,7096607
2012,11,SD,985037
2012,11,TN,6842648
2012,11,TX,30369074
2012,11,US-Total,305975035
2012,11,UT,3259501
2012,11,VA,5070749
2012,11,VT,575495
2012,11,WA,8287461
2012,11,WI,5024358
2012,11,WV,7207913
2012,11,WY,4668337
2012,12,AK,612179
2012,12,AL,12844760
2012,12,AR,5043658
2012,12,AZ,8259419
2012,12,CA,15350765
2012,12,CO,4638222
2012,12,CT,3180681
2012,12,DC,4748
2012,12,DE,604805
2012,12,FL,17166884
2012,12,GA,9446694
2012,12,HI,1122657
2012,12,IA,5071916
2012,12,ID,1130990
2012,12,IL,17599302
2012,12,IN,9922506
2012,12,KS,4217608
2012,12,KY,7815723
2012,12,LA,8210800
2012,12,MA,2339141
2012,12,MD,2992732
2012,12,ME,1194205
2012,12,MI,8171663
2012,12,MN,4809040
2012,12,MO,8134187
2012,12,MS,3907535
2012,12,MT,2804612
2012,12,NC,9756238
2012,12,ND,2981072
2012,12,NE,3118932
2012,12,NH,1916633
2012,12,NJ,4724564
2012,12,NM,3145669
2012,12,NV,3026188
2012,12,NY,11211498
2012,12,OH,11425931
2012,12,OK,5248128
2012,12,OR,5513653
2012,12,PA,19676890
2012,12,RI,497194
2012,12,SC,7448267
2012,12,SD,788811
2012,12,TN,6630289
2012,12,TX,33604341
2012,12,US-Total,334635089
2012,12,UT,3426144
2012,12,VA,5912298
2012,12,VT,654310
2012,12,WA,10666992
2012,12,WI,5153968
2012,12,WV,6893782
2012,12,WY,4615865
2013,1,AK,640200.25
2013,1,AL,12877588.39
2013,1,AR,5649549.33
2013,1,AZ,8809567.76
2013,1,CA,15458493.07
2013,1,CO,4749329.07
2013,1,CT,3218935.62
2013,1,DC,5047.78
2013,1,DE,491566.18
2013,1,FL,16383076.68
2013,1,GA,10190249.87
2013,1,HI,830965.36
2013,1,IA,5371572.93
2013,1,ID,1185408.41
2013,1,IL,18271760.59
2013,1,IN,10441654.26
2013,1,KS,4282025.02
2013,1,KY,8256612.88
2013,1,LA,8112521.75
2013,1,MA,2695620.32
2013,1,MD,3119688.88
2013,1,ME,1388357.67
2013,1,MI,9176982.42
2013,1,MN,5104554.16
2013,1,MO,8154997.15
2013,1,MS,4028971.2
2013,1,MT,2817262.23
2013,1,NC,10982239.23
2013,1,ND,3076106.16
2013,1,NE,3255173.46
2013,1,NH,1910030.96
2013,1,NJ,5214676
2013,1,NM,3234158.56
2013,1,NV,3093083.92
2013,1,NY,11862651.74
2013,1,OH,11819862.78
2013,1,OK,5778136.78
2013,1,OR,6167904.61
2013,1,PA,20927075.11
2013,1,RI,368286.51
2013,1,SC,8311870.15
2013,1,SD,873083.33
2013,1,TN,7187856.32
2013,1,TX,33792191.59
2013,1,US-Total,348967377.9
2013,1,UT,3566374.14
2013,1,VA,6362608.37
2013,1,VT,637213.17
2013,1,WA,10438082.74
2013,1,WI,5748369.11
2013,1,WV,7822688.69
2013,1,WY,4825095.28
2013,2,AK,541444.88
2013,2,AL,12283578.92
2013,2,AR,5138647.49
2013,2,AZ,7295053.07
2013,2,CA,13761438.61
2013,2,CO,4208402.58
2013,2,CT,3028256.82
2013,2,DC,5047.02
2013,2,DE,394041.4
2013,2,FL,15313990.31
2013,2,GA,8254091.36
2013,2,HI,743516.89
2013,2,IA,4573287.83
2013,2,ID,948397.17
2013,2,IL,16388809.57
2013,2,IN,8468305.03
2013,2,KS,3561968.49
2013,2,KY,7686777.12
2013,2,LA,7127028.33
2013,2,MA,1907470.82
2013,2,MD,2512696.49
2013,2,ME,1147502.09
2013,2,MI,8446020.68
2013,2,MN,4321338.45
2013,2,MO,7137586.54
2013,2,MS,4202672.94
2013,2,MT,2371795.65
2013,2,NC,10290684.7
2013,2,ND,2953599.73
2013,2,NE,2907079.26
2013,2,NH,1745255.84
2013,2,NJ,4902302.66
2013,2,NM,2817615.26
2013,2,NV,2733454.93
2013,2,NY,10841550.02
2013,2,OH,11634744.42
2013,2,OK,4911285.93
2013,2,OR,5169454.22
2013,2,PA,19345791.51
2013,2,RI,215174.64
2013,2,SC,7678243.12
2013,2,SD,690583.37
2013,2,TN,6143097.62
2013,2,TX,28598942.79
2013,2,US-Total,309728080
2013,2,UT,3146535.99
2013,2,VA,6354331.22
2013,2,VT,532880.66
2013,2,WA,8076926.24
2013,2,WI,5335703.16
2013,2,WV,6470744.46
2013,2,WY,4462931.72
2013,3,AK,551050.35
2013,3,AL,12536059.29
2013,3,AR,5148030.38
2013,3,AZ,8101919.28
2013,3,CA,14469717.35
2013,3,CO,4342934.53
2013,3,CT,3033004.98
2013,3,DC,5107.3
2013,3,DE,770526.77
2013,3,FL,16244936.84
2013,3,GA,8923521.9
2013,3,HI,809004.01
2013,3,IA,4692754.3
2013,3,ID,1037310.39
2013,3,IL,17245954.94
2013,3,IN,8429406.2
2013,3,KS,3209386.4
2013,3,KY,8552810.04
2013,3,LA,7692685.79
2013,3,MA,2496723.88
2013,3,MD,2598484.86
2013,3,ME,1226836.91
2013,3,MI,8795595.38
2013,3,MN,4250195.87
2013,3,MO,7979333.66
2013,3,MS,4207393.83
2013,3,MT,2420129.08
2013,3,NC,9997018.51
2013,3,ND,3243286.59
2013,3,NE,3103550.09
2013,3,NH,1764319.76
2013,3,NJ,5634434.24
2013,3,NM,3011345.05
2013,3,NV,2749336.93
2013,3,NY,10921273.94
2013,3,OH,11586963.2
2013,3,OK,5626765.74
2013,3,OR,5303946.52
2013,3,PA,20075115.52
2013,3,RI,318080.48
2013,3,SC,8291034.25
2013,3,SD,849427.27
2013,3,TN,7456709.1
2013,3,TX,31131879.49
2013,3,US-Total,325398834
2013,3,UT,3410742.76
2013,3,VA,6577886
2013,3,VT,293331.58
2013,3,WA,8582378.64
2013,3,WI,5591643.22
2013,3,WV,5911863.25
2013,3,WY,4195687.41
2013,4,AK,510575.29
2013,4,AL,10616079.4
2013,4,AR,3431204.89
2013,4,AZ,7891456.96
2013,4,CA,14730206.98
2013,4,CO,3964134.93
2013,4,CT,2408666.48
2013,4,DC,4990.6
2013,4,DE,506441.6
2013,4,FL,17167848.89
2013,4,GA,8535274.09
2013,4,HI,827548.75
2013,4,IA,4370102.63
2013,4,ID,1564092.63
2013,4,IL,14925382.34
2013,4,IN,8260368.32
2013,4,KS,3489263.98
2013,4,KY,6215721.04
2013,4,LA,7609908.83
2013,4,MA,2627215.87
2013,4,MD,2568329.54
2013,4,ME,1028842.75
2013,4,MI,7542196.71
2013,4,MN,3870215.36
2013,4,MO,6661621.06
2013,4,MS,3795458.98
2013,4,MT,2590808.36
2013,4,NC,7937314.63
2013,4,ND,2654433.91
2013,4,NE,2492289.14
2013,4,NH,1257287.11
2013,4,NJ,4969750.73
2013,4,NM,2634582.46
2013,4,NV,2378836.92
2013,4,NY,10032232.23
2013,4,OH,9819744.44
2013,4,OK,5481228.99
2013,4,OR,5144266.21
2013,4,PA,17578827.92
2013,4,RI,552515.83
2013,4,SC,7592434.52
2013,4,SD,795452.59
2013,4,TN,7102566.44
2013,4,TX,30960147.89
2013,4,US-Total,299332868.3
2013,4,UT,2798895.86
2013,4,VA,5170045.82
2013,4,VT,558669.43
2013,4,WA,9983181.33
2013,4,WI,5224606.07
2013,4,WV,4761917.18
2013,4,WY,3737683.46
2013,5,AK,506673.11
2013,5,AL,12053913.58
2013,5,AR,4328456.53
2013,5,AZ,9076939.93
2013,5,CA,15986828.37
2013,5,CO,4209331.95
2013,5,CT,2579415.24
2013,5,DC,5336.05
2013,5,DE,630114.53
2013,5,FL,19125383.42
2013,5,GA,9805246.44
2013,5,HI,864587.67
2013,5,IA,4570144.72
2013,5,ID,1439298.17
2013,5,IL,15920188.84
2013,5,IN,8527524.84
2013,5,KS,3908065.22
2013,5,KY,6655292.99
2013,5,LA,8369793.66
2013,5,MA,2461511.52
2013,5,MD,2587305.17
2013,5,ME,1039192.55
2013,5,MI,7883188.42
2013,5,MN,3653979.66
2013,5,MO,6803874.55
2013,5,MS,3902369.92
2013,5,MT,2534122.67
2013,5,NC,9310017.28
2013,5,ND,2725045.24
2013,5,NE,2631936.51
2013,5,NH,1418962.76
2013,5,NJ,4795507.22
2013,5,NM,2922708.07
2013,5,NV,2818999.85
2013,5,NY,10927213.24
2013,5,OH,10999200.43
2013,5,OK,6186036.91
2013,5,OR,4725193.81
2013,5,PA,17895754.69
2013,5,RI,724873.12
2013,5,SC,8025544.26
2013,5,SD,663367.56
2013,5,TN,6691558.56
2013,5,TX,35878400.78
2013,5,US-Total,322155640.4
2013,5,UT,3410949.64
2013,5,VA,5536823.67
2013,5,VT,633567.5
2013,5,WA,10231438.87
2013,5,WI,4909905.89
2013,5,WV,4903648.69
2013,5,WY,3760906.17
2013,6,AK,463204.42
2013,6,AL,13093439.71
2013,6,AR,5482461.25
2013,6,AZ,10935134.07
2013,6,CA,17518193.39
2013,6,CO,4568736.26
2013,6,CT,2945631.02
2013,6,DC,5967.59
2013,6,DE,730795.17
2013,6,FL,20944945.24
2013,6,GA,11304777.03
2013,6,HI,839450.28
2013,6,IA,4700363.85
2013,6,ID,1497059.12
2013,6,IL,16568810.71
2013,6,IN,8901053.44
2013,6,KS,4342558.26
2013,6,KY,7331266.68
2013,6,LA,9330888.47
2013,6,MA,2808679.61
2013,6,MD,3380124.76
2013,6,ME,1270048.79
2013,6,MI,8755853.04
2013,6,MN,3666471
2013,6,MO,8168934.59
2013,6,MS,5433492.81
2013,6,MT,2464372.46
2013,6,NC,11404019.83
2013,6,ND,2733821.99
2013,6,NE,2997071.1
2013,6,NH,1680062.81
2013,6,NJ,5617212.56
2013,6,NM,3216659.56
2013,6,NV,3512205.86
2013,6,NY,11430820.04
2013,6,OH,11213912.69
2013,6,OK,6899153.04
2013,6,OR,4575756.97
2013,6,PA,18748300.18
2013,6,RI,609707.75
2013,6,SC,8513926.94
2013,6,SD,724917.2
2013,6,TN,7176163.14
2013,6,TX,41110199.99
2013,6,US-Total,356822647.2
2013,6,UT,3506788.99
2013,6,VA,6646405.96
2013,6,VT,642345.14
2013,6,WA,10080643.05
2013,6,WI,5488400.02
2013,6,WV,6454765.75
2013,6,WY,4386673.65
2013,7,AK,497318.14
2013,7,AL,13720431.98
2013,7,AR,5616028.04
2013,7,AZ,12350269.56
2013,7,CA,20221009.93
2013,7,CO,5014320.9
2013,7,CT,3480606.36
2013,7,DC,6420.78
2013,7,DE,970404.23
2013,7,FL,21346919.06
2013,7,GA,11911391.69
2013,7,HI,910191.29
2013,7,IA,5139190.17
2013,7,ID,1732994.94
2013,7,IL,18068796.9
2013,7,IN,10742151.32
2013,7,KS,4829594.84
2013,7,KY,7862204.47
2013,7,LA,9826512.75
2013,7,MA,4409493.07
2013,7,MD,3999477.16
2013,7,ME,1280699.83
2013,7,MI,9827287.89
2013,7,MN,4441422.81
2013,7,MO,8827406.16
2013,7,MS,5398255.25
2013,7,MT,2398541.22
2013,7,NC,12578672.64
2013,7,ND,3125434.49
2013,7,NE,3434512.45
2013,7,NH,1981848.46
2013,7,NJ,6986037.76
2013,7,NM,3314281.06
2013,7,NV,4044730.06
2013,7,NY,14312079.02
2013,7,OH,12645183.02
2013,7,OK,7460294.6
2013,7,OR,4711557.86
2013,7,PA,21868982.16
2013,7,RI,793111.36
2013,7,SC,9279821.44
2013,7,SD,898821.11
2013,7,TN,7311951.44
2013,7,TX,43381632.03
2013,7,US-Total,394845620.8
2013,7,UT,3886050.7
2013,7,VA,8163757.5
2013,7,VT,637074.53
2013,7,WA,11452811.61
2013,7,WI,6514907.77
2013,7,WV,6621411.96
2013,7,WY,4611315.03
2013,8,AK,499439.3
2013,8,AL,14092384.53
2013,8,AR,6187520.73
2013,8,AZ,12361977.21
2013,8,CA,19948218.6
2013,8,CO,4878620.58
2013,8,CT,2996425.19
2013,8,DC,6690.03
2013,8,DE,795843.28
2013,8,FL,22627061.65
2013,8,GA,12099804.97
2013,8,HI,924331.1
2013,8,IA,5057370
2013,8,ID,1545763.56
2013,8,IL,17891148.36
2013,8,IN,9850618.02
2013,8,KS,4709558.97
2013,8,KY,8263742.27
2013,8,LA,9900778.16
2013,8,MA,3483927.36
2013,8,MD,3034178.83
2013,8,ME,1096324.42
2013,8,MI,9725458.31
2013,8,MN,4623199.08
2013,8,MO,8172071.46
2013,8,MS,5428177.79
2013,8,MT,1997118.89
2013,8,NC,11811554.38
2013,8,ND,3117425.74
2013,8,NE,3494596.44
2013,8,NH,1683021.75
2013,8,NJ,6098113.93
2013,8,NM,3280470.42
2013,8,NV,3740014.54
2013,8,NY,12085064.22
2013,8,OH,13032680.8
2013,8,OK,7764741.65
2013,8,OR,4536406.42
2013,8,PA,19901663.93
2013,8,RI,710472.74
2013,8,SC,8968850.53
2013,8,SD,983835.27
2013,8,TN,7129244.75
2013,8,TX,45474104.83
2013,8,US-Total,385285745.2
2013,8,UT,3861593.45
2013,8,VA,7543614.39
2013,8,VT,577552.58
2013,8,WA,10134373.82
2013,8,WI,6054977.4
2013,8,WV,6467419.44
2013,8,WY,4636199.12
2013,9,AK,503932.65
2013,9,AL,12553643.72
2013,9,AR,5454848.44
2013,9,AZ,10918422.59
2013,9,CA,18906168.29
2013,9,CO,4144136.31
2013,9,CT,2997351.83
2013,9,DC,6046.5
2013,9,DE,703292.84
2013,9,FL,20499304.74
2013,9,GA,10889037.61
2013,9,HI,879006.36
2013,9,IA,4532125.93
2013,9,ID,1194927.63
2013,9,IL,16532731.85
2013,9,IN,8776434.14
2013,9,KS,4044141.48
2013,9,KY,7285556.17
2013,9,LA,9175169.54
2013,9,MA,2629291.51
2013,9,MD,2805431.13
2013,9,ME,1081157.59
2013,9,MI,8359972.9
2013,9,MN,4140973.88
2013,9,MO,7355155.83
2013,9,MS,4266062.68
2013,9,MT,1767042.29
2013,9,NC,10613855.63
2013,9,ND,2518371.83
2013,9,NE,3144045.26
2013,9,NH,1572695.71
2013,9,NJ,5625793.29
2013,9,NM,2935446.61
2013,9,NV,2981519.5
2013,9,NY,10560214.35
2013,9,OH,10292184.53
2013,9,OK,6559160.69
2013,9,OR,4498757.12
2013,9,PA,17602760.19
2013,9,RI,690955.37
2013,9,SC,7343544.22
2013,9,SD,1014298.84
2013,9,TN,6550630.57
2013,9,TX,39770049.37
2013,9,US-Total,340940901.6
2013,9,UT,3731825.48
2013,9,VA,5965172.15
2013,9,VT,522282.47
2013,9,WA,7976449.31
2013,9,WI,5213637.5
2013,9,WV,6726389.96
2013,9,WY,4129495.2
2013,10,AK,568774.41
2013,10,AL,11848996.15
2013,10,AR,4595666.42
2013,10,AZ,8559206.99
2013,10,CA,16374074.42
2013,10,CO,3910092.24
2013,10,CT,2894747.63
2013,10,DC,5590.04
2013,10,DE,681590.83
2013,10,FL,19223827.95
2013,10,GA,9465372.65
2013,10,HI,917703.32
2013,10,IA,4092876.95
2013,10,ID,914492.61
2013,10,IL,16352260.26
2013,10,IN,8765866.34
2013,10,KS,3857060.59
2013,10,KY,6875762.29
2013,10,LA,7845874.09
2013,10,MA,2589398.63
2013,10,MD,3040704.28
2013,10,ME,1043346.59
2013,10,MI,8227667.5
2013,10,MN,4056275.9
2013,10,MO,7137431.03
2013,10,MS,3760069.68
2013,10,MT,1917356.98
2013,10,NC,10157066.18
2013,10,ND,2814242.49
2013,10,NE,3128562.72
2013,10,NH,1429232.61
2013,10,NJ,4754940.16
2013,10,NM,2837835.36
2013,10,NV,2781464.15
2013,10,NY,10442747.46
2013,10,OH,10643641.72
2013,10,OK,4964255.24
2013,10,OR,4496170.7
2013,10,PA,15634130.62
2013,10,RI,600558.5
2013,10,SC,6280828.45
2013,10,SD,826435.73
2013,10,TN,5300777.74
2013,10,TX,34003441.83
2013,10,US-Total,314925462.5
2013,10,UT,3778538.84
2013,10,VA,5468676.24
2013,10,VT,562456.22
