YEAR,MONTH,STATE,Coal,Geothermal,Hydroelectric Conventional,Natural Gas,Nuclear,Other,Other Biomass,Other Gases,Petroleum,Pumped Storage,Solar Thermal and Photovoltaic,Total,Wind,Wood and Wood Derived Fuels,Country
2016,8,NJ,153469,0,1356,5322180,2712968,46080,82278,21161,13980,-26005,108057,8436720,1196,0,US
2016,8,NM,1378766,1364,8693,1036827,0,37,1485,0,3111,0,79298,2705414,195833,0,US
2016,8,NV,456984,292170,128748,2954847,0,0,2226,0,1179,0,270548,4132291,25590,0,US
2016,8,NY,370616,0,2157561,7291639,3760815,81129,143627,0,110374,-60338,19627,14144160,214268,54843,US
2016,8,OH,7721565,0,49106,2930467,1568485,1707,42395,91181,119118,0,8883,12598952,42180,23866,US
2016,8,OK,2271504,0,147597,3829677,0,3929,6864,0,954,-10907,472,7504695,1234457,20148,US
2016,8,OR,356634,9949,1659579,2018837,0,4116,31279,0,602,0,5029,4779084,635256,57802,US
2016,8,PA,6029174,0,112023,7677034,7296002,72566,165107,45273,49970,-61934,8563,21583178,150941,38459,US
2016,8,RI,0,0,221,750255,0,0,18052,0,1814,0,2020,774796,2435,0,US
2016,8,SC,2403639,0,141349,1761992,4738552,5898,15401,0,6720,-117918,478,9154764,0,198652,US
2016,8,SD,221638,0,475960,146114,0,0,0,0,241,0,0,1036165,192212,0,US
2016,8,TN,3674625,0,670146,1275266,2550725,1564,7297,1191,12646,-82411,8801,8201346,1396,80100,US
2016,8,TX,13407984,0,71103,24874101,3709005,73588,69870,242187,17399,0,62104,46359205,3711386,120479,US
2016,8,US-Total,135810959,1443613,19359056,155116600,71526405,1230955,1907595,1101829,2359754,-902068,3948151,410113282,13560623,3649810,US
2016,8,UT,2588613,42560,53934,866168,0,13641,7344,707,2671,0,141817,3784800,67344,0,US
2016,8,VA,1716246,0,110520,5147339,2569103,43618,101961,0,57705,-170822,725,9866813,0,290419,US
2016,8,VT,0,0,77744,208,0,0,1714,0,339,0,7615,142270,19355,35295,US
2016,8,WA,812357,0,5225320,1623809,822608,5446,23427,32230,1785,549,93,9279011,574279,157106,US
2016,8,WI,3716953,0,166733,1901993,879818,5691,49551,0,19450,0,680,6864730,58604,65257,US
2016,8,WV,7274530,0,98885,91732,0,-564,465,2077,11414,0,0,7535705,57166,0,US
2016,8,WY,4128285,0,120730,66073,0,0,0,7797,3366,0,0,4544119,217868,0,US
2016,9,AK,38246,0,136398,184473,0,16,3227,0,55465,0,0,429522,11697,0,US
2016,9,AL,3441618,0,325468,5589645,3434125,0,3745,2416,1972,0,467,13071244,0,271788,US
2016,9,AR,2878066,0,250860,1210857,1076184,448,6113,0,1853,4291,2751,5539123,0,107701,US
2016,9,AZ,2992128,0,562561,3928054,2507329,0,3516,0,3761,5834,314117,10376734,43834,15601,US
2016,9,CA,27256,1055063,2296588,9344524,1630606,73431,237768,106158,10907,7259,1885299,17941708,999972,266877,US
2016,9,CO,2422672,0,138369,900998,0,4083,6220,0,572,-21235,70968,4254093,731445,0,US
2016,9,CT,21386,0,18364,1423252,1492559,47828,51362,0,5181,0,2987,3088885,1037,24929,US
2016,9,DC,0,0,0,5061,0,0,0,0,7,0,0,5068,0,0,US
2016,9,DE,22036,0,0,737688,0,0,6187,24764,832,0,5678,797561,376,0,US
2016,9,FL,4007936,0,13731,14680393,2476222,266033,192617,584,235156,0,23721,22050946,0,154553,US
2016,9,GA,3710067,0,184378,4337645,2919209,8476,25533,0,9657,-147419,93201,11502824,0,362077,US
2016,9,HI,124480,23804,9451,0,0,20046,24177,3100,551984,0,9707,824928,58178,0,US
2016,9,IA,2299262,0,52142,185343,402800,1963,19716,0,12969,0,0,4527085,1552861,28,US
2016,9,ID,4254,8061,544105,377131,0,6356,13402,0,4,0,8235,1109108,126262,21299,US
2016,9,IL,5567317,0,7544,1508640,8036775,18961,46401,23731,3071,0,5998,15911915,693476,0,US
2016,9,IN,6089990,0,25687,1487689,0,33335,36278,176563,6889,0,29547,8127172,241193,0,US
2016,9,KS,2093166,0,1176,276682,24882,0,5130,0,1717,0,212,3540476,1137512,0,US
2016,9,KY,5750944,0,208994,682963,0,2103,7695,0,96803,0,1912,6778282,0,26868,US
2016,9,LA,970117,0,93770,5626137,1534084,63764,8234,136120,469790,0,0,9115825,0,213808,US
2016,9,MA,100762,0,35163,1888472,297304,76113,92170,0,38230,-38246,72835,2590971,17658,10511,US
2016,9,MD,1491757,0,26605,585329,1241410,26921,34160,0,10464,0,27101,3482864,26966,12151,US
2016,9,ME,5819,0,190943,300294,0,27529,15823,0,1457,0,0,844115,100220,202031,US
2016,9,MI,3393581,0,86049,2194973,2870484,25885,86922,141949,62933,-52053,1672,9262902,327824,122683,US
2016,9,MN,2083219,0,51375,455638,1138017,34206,53956,0,1309,0,1559,4778345,848145,110921,US
2016,9,MO,5001217,0,63881,549411,848513,302,7954,0,5418,-6402,4570,6564646,83252,6529,US
2016,9,MS,518749,0,0,4780793,236051,867,1100,0,1937,0,0,5640686,0,101189,US
2016,9,MT,1478760,0,534604,58130,0,25582,0,0,36498,0,0,2301865,166520,1770,US
2016,9,NC,4098452,0,233652,3212463,3686889,57824,46264,0,14648,0,380064,11890051,0,159795,US
2016,9,ND,2170477,0,154706,72914,0,3209,0,3901,1677,0,0,3081190,674307,0,US
2016,9,NE,1891027,0,96192,30623,737627,0,7428,0,676,0,847,3057477,293057,0,US
2016,9,NH,5733,0,41655,543040,897061,4330,10219,0,1653,0,0,1663657,26495,133471,US
2016,9,NJ,109196,0,1318,3982491,2372557,46801,80496,18885,9143,-19990,105187,6707660,1575,0,US
2016,9,NM,1237875,1345,9253,877903,0,61,1309,0,4102,0,79535,2473236,261853,0,US
2016,9,NV,240570,305960,123033,2364941,0,81,2103,0,914,0,260607,3328022,29815,0,US
2016,9,NY,142548,0,1953467,5333562,3663400,75759,134200,0,30457,-53705,17022,11546757,197721,52325,US
2016,9,OH,6660836,0,33121,2469334,1220765,2299,39264,77603,90756,0,8612,10683050,59469,20991,US
2016,9,OK,2003198,0,197518,3378818,0,3886,5789,0,3894,-12640,484,7104056,1504303,18807,US
2016,9,OR,355476,13014,1915596,1892594,0,3744,29313,0,319,0,7983,4881765,612530,51196,US
2016,9,PA,4669641,0,76910,6474882,6872277,65959,149199,34429,34185,-50622,8721,18553683,180591,37510,US
2016,9,RI,0,0,201,598772,0,0,17299,0,1459,0,1930,622905,3243,0,US
2016,9,SC,1605436,0,126641,1692303,4034778,4203,13842,0,5763,-104548,465,7571333,0,192449,US
2016,9,SD,140865,0,363345,68252,0,0,0,0,666,0,212,831702,258362,0,US
2016,9,TN,3063948,0,477664,1123899,2398830,1408,6928,1306,10722,-79784,8666,7090535,1386,75562,US
2016,9,TX,12746147,0,68785,21032864,3603800,69018,64311,240337,17354,0,76676,41913140,3923480,70368,US
2016,9,US-Total,114281714,1450620,16280945,125639282,65448176,1163689,1762713,1050049,1924341,-715350,3682992,351768832,16430377,3369284,US
2016,9,UT,2310479,43372,47712,643579,0,14829,6892,686,3317,0,154761,3301956,76328,0,US
2016,9,VA,1504741,0,92135,3856634,2133285,36025,89988,0,33831,-145791,635,7886665,0,285181,US
2016,9,VT,0,0,65489,212,0,0,1605,0,81,0,7394,128653,18588,35284,US
2016,9,WA,789102,0,4082673,1460836,801132,5099,20893,32594,1276,-299,34,8030327,683584,153404,US
2016,9,WI,3183784,0,136485,1035319,859221,5446,45554,0,15567,0,619,5442756,111136,49626,US
2016,9,WV,5457516,0,64915,139627,0,-542,411,2095,11484,0,0,5742831,67326,0,US
2016,9,WY,3359863,0,60276,53202,0,0,0,22828,3563,0,0,3776530,276799,0,US
2016,10,AK,35893,0,138050,162407,0,0,4160,0,67377,0,0,421725,13839,0,US
2016,10,AL,3122622,0,305111,4416165,2286938,0,3734,2684,2791,0,10809,10384707,0,233852,US
2016,10,AR,2368408,0,226807,1238693,78277,544,8867,0,889,601,2328,4035635,0,110221,US
2016,10,AZ,2946639,0,444010,2749642,2196021,0,3506,0,3879,-2234,301149,8707550,51299,13639,US
2016,10,CA,26634,1062886,1731427,9093286,1604631,71360,236968,112230,5662,11664,1586873,16766749,962766,260360,US
2016,10,CO,2370084,0,123701,754096,0,3847,7048,0,1068,-17319,67631,4098743,788586,0,US
2016,10,CT,-2098,0,17342,1381871,1541912,47234,49466,0,300,239,2446,3052477,1231,12533,US
2016,10,DC,0,0,0,3380,0,0,0,0,5,0,0,3385,0,0,US
2016,10,DE,0,0,0,759877,0,0,5942,17446,-2155,0,4519,786068,440,0,US
2016,10,FL,3556830,0,14497,13193779,1703940,240519,189006,474,143644,0,18198,19229571,0,168684,US
2016,10,GA,2882469,0,190385,3672531,3068495,5051,26420,0,13105,-137633,120137,10171884,0,330924,US
2016,10,HI,128324,26765,12204,0,0,19521,28831,3230,561729,0,7875,859476,70998,0,US
2016,10,IA,2183887,0,65974,158982,20861,0,20282,0,9174,0,0,4253444,1794268,15,US
2016,10,ID,3697,8309,534043,190130,0,6007,13693,0,4,0,5430,967812,173269,33230,US
2016,10,IL,4641896,0,9139,1387435,7758355,18459,46215,14130,3623,0,4742,14844453,960460,0,US
2016,10,IN,5590953,0,35457,1511651,0,22380,35891,143854,6044,0,24444,7831057,460383,0,US
2016,10,KS,1743332,0,1138,129812,-5464,0,5942,0,2116,0,179,3272908,1395852,0,US
2016,10,KY,5237196,0,205484,600167,0,4365,7596,0,95014,0,1619,6175198,0,23757,US
2016,10,LA,750600,0,90337,4823264,1381040,53633,8251,156241,211183,0,0,7693807,0,219258,US
2016,10,MA,62432,0,40402,1247075,490224,76270,90665,0,58453,-38276,58897,2115285,20819,8324,US
2016,10,MD,1107538,0,63085,389671,1304576,27022,34685,0,10650,0,22980,3021823,49757,11860,US
2016,10,ME,5472,0,189323,283618,0,22935,14120,0,2803,0,0,813976,133226,162479,US
2016,10,MI,2903806,0,102002,2068282,2299252,24707,83891,95449,52748,-71485,1415,8070667,392240,118361,US
2016,10,MN,1875600,0,62151,445186,1046170,33789,54422,0,4553,0,1302,4595710,976618,95919,US
2016,10,MO,4002950,0,55061,354221,905695,263,7861,0,3334,10567,3760,5446233,99760,2762,US
2016,10,MS,392759,0,0,3621698,-13622,295,1111,0,2215,0,0,4130818,0,126362,US
2016,10,MT,1400576,0,634520,37416,0,25066,0,0,41943,0,0,2293451,152180,1750,US
2016,10,NC,2730115,0,298190,2380197,3230734,53583,43263,0,16563,0,314957,9201507,0,133907,US
2016,10,ND,2303514,0,122105,57639,0,3456,1125,2263,1278,0,0,3220165,728785,0,US
2016,10,NE,1939046,0,116912,52537,242133,0,7868,0,374,0,716,2694441,334854,0,US
2016,10,NH,200,0,46743,332849,928360,4682,9538,0,659,0,0,1477466,36350,118085,US
2016,10,NJ,94334,0,978,3684913,2384549,46344,79984,10588,1839,-12401,90703,6383652,1821,0,US
2016,10,NM,2047446,1364,8756,852833,0,0,1381,0,2224,0,78524,3317093,324565,0,US
2016,10,NV,134127,324346,112937,2103947,0,0,2105,0,526,0,210052,2930016,41976,0,US
2016,10,NY,82174,0,2008331,3897954,3827550,77293,136077,0,13149,-38761,14677,10397110,327047,51618,US
2016,10,OH,5054194,0,43165,2044978,1595605,1248,39116,40001,112494,0,6868,9059990,99481,22841,US
2016,10,OK,2334904,0,181564,2326522,0,1720,6579,0,997,-9843,448,6922174,2060536,18747,US
2016,10,OR,152723,18783,2344960,1141756,0,3999,29041,0,163,0,8287,4175318,430380,45228,US
2016,10,PA,3367179,0,123314,5177356,6376566,62688,136387,33362,26856,-51692,6746,15630401,335399,36241,US
2016,10,RI,0,0,176,403043,0,0,14153,0,1579,0,1555,424633,4127,0,US
2016,10,SC,1014882,0,130658,1397450,4611060,3213,13879,0,4949,-54327,371,7293996,0,171861,US
2016,10,SD,25517,0,284629,57931,0,0,0,0,1011,0,179,651335,282068,0,US
2016,10,TN,1877388,0,460572,829464,3111155,1144,6808,1320,5994,-73694,6866,6307926,3371,77540,US
2016,10,TX,12028749,0,43983,16670554,3001813,57747,67106,185504,12718,0,73971,37679231,5472974,64111,US
2016,10,US-Total,99337559,1489090,17248910,102624636,60733343,1082562,1751568,891165,1551716,-560770,3193436,312828414,20380382,3104817,US
2016,10,UT,2443838,46636,53118,586038,0,15421,6725,267,3439,0,124120,3368136,88534,0,US
2016,10,VA,1065480,0,130348,2373200,2023914,37798,91052,0,13298,-77764,878,5847920,0,189716,US
2016,10,VT,0,0,66302,158,0,0,1591,0,68,0,6233,130896,25378,31166,US
2016,10,WA,657609,0,5093171,656730,841002,5059,21816,34408,1555,1588,37,8071856,606128,152754,US
2016,10,WI,2578311,0,162879,662332,891601,4431,47024,0,12675,0,512,4539766,123288,56713,US
2016,10,WV,4894451,0,96511,197054,0,-529,378,2117,11250,0,0,5331513,130281,0,US
2016,10,WY,3172875,0,26959,62869,0,0,0,35598,3908,0,0,3727261,425051,0,US
2016,11,AK,38838,0,135250,177040,0,0,3809,0,82840,0,0,452693,14916,0,US
2016,11,AL,2723195,0,268018,4310927,3085800,0,3680,2319,2281,0,13138,10683039,0,273682,US
2016,11,AR,1541809,0,114103,1521130,708685,264,7248,0,6994,239,1898,4017081,0,114710,US
2016,11,AZ,2179898,0,467449,1583051,2660578,0,3455,0,5133,-7708,243036,7194821,44214,15716,US
2016,11,CA,25360,1064113,1673784,7493650,1622046,70373,235983,109449,2783,-119841,1327372,14303434,564064,234299,US
2016,11,CO,2538475,0,99625,722009,0,3891,6200,0,1500,-18415,51417,4331924,927221,0,US
2016,11,CT,-854,0,11853,1435159,1502398,49734,52813,0,3698,1353,2041,3078082,1332,18554,US
2016,11,DC,0,0,0,4245,0,0,0,0,4,0,0,4250,0,0,US
2016,11,DE,-2093,0,0,526171,0,0,6003,17963,248,0,3862,552629,474,0,US
2016,11,FL,2830265,0,13419,10405632,2402207,244493,203992,246,111267,0,17881,16410429,0,181027,US
2016,11,GA,2241628,0,166151,3508634,2982652,6745,25836,0,13870,-135438,102816,9287815,0,374921,US
2016,11,HI,128407,25904,11016,0,0,15694,26150,3443,514809,0,6640,795702,63640,0,US
2016,11,IA,1546623,0,82368,118577,417958,372,20146,0,9368,0,263,4241460,2045737,49,US
2016,11,ID,4287,8404,599247,115837,0,6062,13509,0,5,0,4004,1003210,216698,35157,US
2016,11,IL,3276371,0,8728,1026090,8203339,18915,45894,14119,4266,0,4082,13672642,1070836,0,US
2016,11,IN,4864111,0,39696,1810391,0,20761,35771,141797,8047,0,20532,7418075,476970,0,US
2016,11,KS,1665828,0,839,128275,245456,0,5059,0,5686,0,146,3273224,1221934,0,US
2016,11,KY,4635983,0,186411,473884,0,4255,7567,0,87879,0,1224,5429762,0,32558,US
2016,11,LA,585071,0,56444,4741328,1533005,55796,8082,147903,453099,0,0,7802818,0,222090,US
2016,11,MA,52245,0,43678,982010,488314,68601,83732,0,156567,-37974,50632,1917455,21720,7930,US
2016,11,MD,647738,0,58917,88651,1279860,29149,36747,0,-2542,0,18634,2223797,54436,12206,US
2016,11,ME,5219,0,186236,193924,0,32516,15292,0,1201,0,0,769191,142896,191908,US
2016,11,MI,3138451,0,124390,2146461,1930418,24457,83071,160980,56719,-47555,1825,8226660,495661,111782,US
2016,11,MN,2070757,0,73817,476426,992787,32908,53504,0,1759,0,1072,4812715,1016773,92911,US
2016,11,MO,4052846,0,30931,250531,883658,345,7997,0,7667,-4473,3082,5340515,107931,0,US
2016,11,MS,396001,0,0,2916932,-12913,432,1094,0,291,0,0,3422520,0,120683,US
2016,11,MT,1337818,0,1063772,36619,0,23045,0,829,41122,0,0,2708162,203142,1814,US
2016,11,NC,1863682,0,159758,2969424,3447373,53801,47055,0,12909,0,261473,8956969,0,141494,US
2016,11,ND,2110186,0,118783,52312,0,3277,133,2388,2904,0,0,3068762,778779,0,US
2016,11,NE,1749885,0,144451,74400,396322,0,6232,0,127,0,584,2707483,335482,0,US
2016,11,NH,2117,0,60822,435771,900912,4429,9825,0,1955,0,0,1580725,37093,127802,US
2016,11,NJ,85863,0,465,2761433,2528613,44434,78079,11360,7479,-13128,76987,5583544,1960,0,US
2016,11,NM,1884837,1355,10001,565963,0,7,1368,0,2416,0,67070,2837031,304013,0,US
2016,11,NV,65498,338897,183711,2175736,0,0,2065,0,63,0,168191,2957375,23214,0,US
2016,11,NY,22685,0,2119456,3630089,3439966,76001,134785,0,16427,-26441,12207,9853473,371493,56806,US
2016,11,OH,4760079,0,46556,2292397,1581709,1057,38884,45581,98983,0,5880,9016189,123099,21965,US
2016,11,OK,1438657,0,63005,2823064,0,2451,6321,0,1088,-6083,327,6046822,1698508,19483,US
2016,11,OR,0,19966,2771974,1125514,0,3792,28893,0,5,0,11534,4459239,445738,51824,US
2016,11,PA,3709992,0,116677,5451779,7001392,66218,154099,38488,33220,-48267,5945,16933666,366621,37501,US
2016,11,RI,0,0,87,408431,0,0,15809,0,7364,0,1316,437467,4459,0,US
2016,11,SC,1168506,0,100058,1560854,4348955,3625,13970,0,7882,-57567,316,7316509,0,169911,US
2016,11,SD,186679,0,310372,72864,0,0,0,0,110,0,146,861785,291614,0,US
2016,11,TN,2142174,0,360163,527553,3178780,546,6736,1419,14359,-45269,5892,6272994,3067,77574,US
2016,11,TX,9213605,0,37876,15214278,3303572,57317,64669,237639,13822,0,78355,32812333,4516453,74748,US
2016,11,US-Total,86999706,1506593,18814833,94529481,65178776,1092053,1773395,1001152,1839160,-606895,2700216,297427348,19342233,3256645,US
2016,11,UT,2213900,47954,64030,487793,0,16218,6750,363,1920,0,112510,3011681,60242,0,US
2016,11,VA,631012,0,49760,3104592,2436624,41099,94675,0,13027,-40011,9412,6521933,0,181744,US
2016,11,VT,0,0,56749,128,0,0,1578,0,85,0,6010,121490,20847,36093,US
2016,11,WA,443451,0,6203142,595187,819180,4874,21693,26876,1211,-317,36,8869162,605964,147864,US
2016,11,WI,2612817,0,200259,866704,869130,4617,46737,0,10421,0,425,4828127,147177,69841,US
2016,11,WV,5033561,0,86604,78342,0,-517,406,2521,9305,0,0,5345675,135453,0,US
2016,11,WY,3136243,0,33933,61287,0,0,0,35469,5518,0,0,3652812,380362,0,US
2016,12,AK,44975,0,152776,179115,0,0,4099,0,109991,0,0,508749,17793,0,US
2016,12,AL,2803297,0,479522,4442364,3805446,0,4139,2135,3841,0,6847,11821327,0,273736,US
2016,12,AR,2896882,0,148394,952426,1049500,1229,8456,0,6234,167,1433,5186194,0,121472,US
2016,12,AZ,3055944,0,592975,1234998,2983044,0,3886,0,3305,-9587,224496,8154046,48907,16078,US
2016,12,CA,28221,1141750,2305769,7893930,1693349,72034,248716,101508,5299,-162086,1042235,15440105,799000,270380,US
2016,12,CO,2941738,0,158453,925758,0,4182,6952,0,1219,-24317,45011,4932152,873155,0,US
2016,12,CT,88737,0,17402,1385152,1553644,47120,50578,0,14710,2477,1959,3185916,1559,22578,US
2016,12,DC,0,0,0,4060,0,0,0,0,8,0,0,4069,0,0,US
2016,12,DE,10338,0,0,363174,0,0,6600,24035,3026,0,2282,410025,571,0,US
2016,12,FL,3446627,0,16724,10717107,2747144,277738,243572,172,136880,0,110568,17875297,0,178765,US
2016,12,GA,2921009,0,203664,3838813,3078637,6368,28063,0,15943,-141616,105240,10443973,0,387851,US
2016,12,HI,125191,28676,13211,0,0,18234,24685,3280,567504,0,4272,829174,44121,0,US
2016,12,IA,2400631,0,99313,127724,459228,580,21898,0,17556,0,198,5534867,2407671,67,US
2016,12,ID,5254,8957,679807,235080,0,6082,14835,0,6,0,6110,1264249,271490,36628,US
2016,12,IL,5885161,0,9813,1043704,8860225,19249,50856,15422,5938,0,2351,17078382,1185663,0,US
2016,12,IN,7061353,0,28693,1718040,0,18416,39495,159959,10641,0,13998,9591381,540787,0,US
2016,12,KS,2266675,0,1181,97229,912600,0,5878,0,4044,0,110,4509709,1221991,0,US
2016,12,KY,6095325,0,309538,670873,0,4097,8391,0,85924,0,825,7203593,0,28620,US
2016,12,LA,1317298,0,63015,4591487,1603804,47328,8911,167523,471294,0,0,8479250,0,208590,US
2016,12,MA,314493,0,61678,1489850,375057,81059,98411,0,53165,-44647,34305,2500593,26468,10755,US
2016,12,MD,1067767,0,136975,101341,1295102,24795,32757,0,7734,0,13206,2767999,76109,12212,US
2016,12,ME,8929,0,225576,145938,0,32725,16647,0,6166,0,0,903890,208711,259199,US
2016,12,MI,3517434,0,145940,1911885,2267089,22587,86995,136619,54668,-57777,1378,8864253,637992,139445,US
2016,12,MN,2410947,0,88162,390650,1317243,33717,56580,0,4126,0,8490,5753949,1341510,102524,US
2016,12,MO,5218420,0,37869,435181,923875,234,8480,0,12716,-16116,2471,6744892,117814,3948,US
2016,12,MS,416521,0,0,3801685,-13504,487,1240,0,1834,0,342,4330372,0,121768,US
2016,12,MT,1306933,0,1138732,43606,0,27725,0,1381,42953,0,0,2804678,241490,1858,US
2016,12,NC,3097225,0,204294,3124173,3881171,55016,50831,0,32080,0,208920,10832871,5579,173582,US
2016,12,ND,2404995,0,147002,53507,0,3620,386,2454,5482,0,0,3615784,998337,0,US
2016,12,NE,2110818,0,171169,22032,601428,0,6996,0,454,0,441,3448609,535270,0,US
2016,12,NH,154859,0,104374,302834,929829,4870,11249,0,2847,0,0,1697851,49885,137104,US
2016,12,NJ,119696,0,581,2982942,3018363,49578,86378,11950,25045,-15163,49082,6330837,2385,0,US
2016,12,NM,1947809,1441,10204,778234,0,35,1444,0,5992,0,51877,3169953,372916,0,US
2016,12,NV,72750,365949,84391,2233456,0,0,2336,0,250,0,171493,2965879,35255,0,US
2016,12,NY,86625,0,2200230,4087308,3554171,78930,144224,0,59769,-47395,8935,10769505,536105,60603,US
2016,12,OH,6786496,0,39259,2226728,1624111,1508,42984,50750,113549,0,3755,11088237,175710,23387,US
2016,12,OK,2183887,0,71978,2263760,0,3607,6760,0,948,-8377,245,6311028,1768314,19906,US
2016,12,OR,368534,22835,3147715,1794195,0,4187,32012,0,1559,0,9602,5938413,500000,57776,US
2016,12,PA,5546032,0,223454,5476078,7420057,72040,167341,36474,37887,-53362,3150,19420714,454696,36866,US
2016,12,RI,0,0,156,399529,0,0,17491,0,2260,0,820,431897,11640,0,US
2016,12,SC,1879316,0,123701,980119,5022980,4398,14940,0,8741,-63152,938,8146782,0,174802,US
2016,12,SD,223544,0,325595,31830,0,0,0,0,493,0,110,930023,348451,0,US
2016,12,TN,2758002,0,564475,1035015,2611546,1398,7540,1608,5736,-42345,6059,7030378,3591,77752,US
2016,12,TX,12526607,0,41325,14213726,3802128,51346,72165,214842,17048,0,58452,36423967,5362693,63635,US
2016,12,US-Total,118790164,1619975,22537887,96411890,71662429,1144138,1932468,1007405,2010602,-752869,2298815,345238307,22991031,3584370,US
2016,12,UT,2636517,50367,72649,628836,0,16297,7425,484,2910,0,84135,3598002,98381,0,US
2016,12,VA,1620520,0,81170,3096075,2735852,42281,101352,0,14656,-68977,6585,7914013,0,284501,US
2016,12,VT,0,0,75984,153,0,0,1760,0,186,0,5757,149234,27792,37602,US
2016,12,WA,716514,0,7324973,974214,652581,5527,24202,37313,2721,-596,34,10566030,673585,154961,US
2016,12,WI,2943081,0,235296,845021,896729,4057,51123,0,8242,0,296,5268495,199231,85420,US
2016,12,WV,6997423,0,135690,56005,0,-542,407,2244,13395,0,0,7426601,221979,0,US
2016,12,WY,3952815,0,37041,64951,0,0,0,37254,1624,0,0,4640120,546436,0,US
2017,1,AK,52279,0,166615,222037,0,-320,3057,0,110442,0,0,566684,12575,0,US
2017,1,AL,2528519,0,923584,3508602,3679445,0,3442,1675,6296,0,7847,10940022,0,280611,US
2017,1,AR,3078044,0,368286,550766,1279925,459,10646,0,4681,1062,1425,5413456,0,118161,US
2017,1,AZ,2878713,0,622478,1222888,2980017,-42,3372,0,6848,-18915,210462,7978430,57154,15454,US
2017,1,CA,26516,1024961,3863131,7807022,1645132,67639,227958,77314,3912,192666,960826,17444705,1283551,264076,US
